"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","gene_biotype","hgnc_symbol","lesional_CPM_support","normal_CPM_support"
"6330","ENSG00000198189",662.284404251136,-0.563679951220791,0.0687871764173468,-8.19454992309645,2.51532558266221e-16,7.26623121715026e-16,"ENSG00000198189","protein_coding","HSD17B11",94,83
"6331","ENSG00000187535",520.658240542251,-0.429094295023144,0.052369322001974,-8.19361944397466,2.53485662237333e-16,7.32149552941379e-16,"ENSG00000187535","protein_coding","IFT140",95,83
"6332","ENSG00000171608",701.422124075482,0.425088099033953,0.0518862400509359,8.19269422137065,2.55442553338585e-16,7.37685175355238e-16,"ENSG00000171608","protein_coding","PIK3CD",95,83
"6333","ENSG00000166979",709.026223622321,0.469107591437314,0.057260184488782,8.19256164864816,2.55724168142527e-16,7.38381831462854e-16,"ENSG00000166979","protein_coding","EVA1C",95,83
"6334","ENSG00000157654",2682.25358245508,-0.523134905211188,0.0638573429941929,-8.19224353350814,2.56401166337502e-16,7.40219723341895e-16,"ENSG00000157654","protein_coding","PALM2AKAP2",95,83
"6335","ENSG00000270504",238.498491922563,-0.577387197586664,0.070488486937012,-8.19122700282407,2.58576365166957e-16,7.46381596439302e-16,"ENSG00000270504","lncRNA","",95,83
"6336","ENSG00000241978",2643.06096084195,-0.522516427947271,0.063795325538449,-8.19051276150874,2.60115587540566e-16,7.50706065935416e-16,"ENSG00000241978",NA,NA,95,83
"6337","ENSG00000186019",274.354008797612,-0.570427219524735,0.0696521829863266,-8.18965314607174,2.61980077481774e-16,7.55967760270114e-16,"ENSG00000186019","lncRNA","",94,83
"6338","ENSG00000087274",7554.2723156914,-0.224935481269449,0.0274669541163935,-8.18931288545015,2.62721730264867e-16,7.57988254910595e-16,"ENSG00000087274","protein_coding","ADD1",95,83
"6339","ENSG00000279713",749.316665656955,-0.820359905760533,0.100176819934963,-8.18911906260476,2.63145123162864e-16,7.59090033468392e-16,"ENSG00000279713","TEC","",95,83
"6340","ENSG00000124357",2550.05767446712,0.433485629113572,0.0529366111878929,8.18876802625239,2.63913651150344e-16,7.61186912450344e-16,"ENSG00000124357","protein_coding","NAGK",95,83
"6341","ENSG00000183260",97.3345524584216,1.01990904813948,0.124575266183224,8.18709106059151,2.67615689905768e-16,7.71742707083564e-16,"ENSG00000183260","protein_coding","ABHD16B",92,65
"6342","ENSG00000259917",766.113216820052,0.349227415165407,0.0426597021958495,8.18635379970806,2.69259408308714e-16,7.76360381635628e-16,"ENSG00000259917","unprocessed_pseudogene","HNRNPLP2",95,83
"6343","ENSG00000175970",1755.09999348244,-0.217807294199633,0.0266103084496394,-8.18507213517794,2.72140590850306e-16,7.84544039774348e-16,"ENSG00000175970","protein_coding","UNC119B",95,83
"6344","ENSG00000160223",405.33517632019,-0.526562191354036,0.0643363063522551,-8.18452629952044,2.73376836895827e-16,7.87983738883526e-16,"ENSG00000160223","protein_coding","ICOSLG",95,83
"6345","ENSG00000137309",6270.13744825597,0.597830815562954,0.0730479487032119,8.18408765989986,2.74374308187697e-16,7.90734215842432e-16,"ENSG00000137309","protein_coding","HMGA1",95,83
"6346","ENSG00000128274",828.084850563599,-0.717089818653761,0.0876251609827245,-8.18360629083621,2.75473075583373e-16,7.93775710702419e-16,"ENSG00000128274","protein_coding","A4GALT",95,83
"6347","ENSG00000248487",426.154009812472,-0.588247728357198,0.0718878664932949,-8.18285139136887,2.77204940442568e-16,7.98640230176903e-16,"ENSG00000248487","protein_coding","ABHD14A",95,83
"6348","ENSG00000165168",1152.59434651749,0.826182702991855,0.10096548149671,8.18282338423532,2.77269399511637e-16,7.98700100735632e-16,"ENSG00000165168","protein_coding","CYBB",95,83
"6349","ENSG00000155016",379.470612573415,-0.495106657011299,0.0605070657218607,-8.18262546868839,2.77725328030008e-16,7.99887438707942e-16,"ENSG00000155016","protein_coding","CYP2U1",95,83
"6350","ENSG00000160216",3737.18595822755,-0.580936266938846,0.0710025255860321,-8.18190989889422,2.79379926041489e-16,8.04526193321995e-16,"ENSG00000160216","protein_coding","AGPAT3",95,83
"6351","ENSG00000174516",417.169208872742,-0.509889051401656,0.0623291081220128,-8.18059277221678,2.82450933606723e-16,8.13241658310902e-16,"ENSG00000174516","protein_coding","PELI3",95,83
"6352","ENSG00000166598",11487.5312927243,0.389858134778638,0.0476595397470085,8.18006503730679,2.83690713832204e-16,8.16682681538994e-16,"ENSG00000166598","protein_coding","HSP90B1",95,83
"6353","ENSG00000184164",988.801605428994,0.440384076260619,0.053836580102478,8.18001580751131,2.83806639991696e-16,8.16887804011987e-16,"ENSG00000184164","protein_coding","CRELD2",95,83
"6354","ENSG00000179899",331.358724197645,-0.450125577721913,0.0550344133481674,-8.17898384551241,2.86247477213813e-16,8.23783658849825e-16,"ENSG00000179899","processed_pseudogene","PHC1P1",95,83
"6355","ENSG00000156011",1286.74347988502,-0.57196370765224,0.0699336852678135,-8.17865818828058,2.87022020937483e-16,8.25882718310434e-16,"ENSG00000156011","protein_coding","PSD3",95,83
"6356","ENSG00000267576",1733.02190559403,0.485523988101482,0.0593768307031667,8.17699399499253,2.91012508206833e-16,8.37233279589389e-16,"ENSG00000267576","lncRNA","",95,83
"6357","ENSG00000226084",7268.10297875408,-0.3372186821049,0.0412409597700777,-8.17679035563009,2.91504544721688e-16,8.38516926975112e-16,"ENSG00000226084","processed_pseudogene","",95,83
"6358","ENSG00000153563",244.551083964677,0.888783803987084,0.108705443207763,8.17607451623561,2.93240683079168e-16,8.43378284175159e-16,"ENSG00000153563","protein_coding","CD8A",95,82
"6359","ENSG00000226174",122.163191873694,-0.489150436463027,0.0598292558772566,-8.17577336189087,2.93974120346592e-16,8.45354735753701e-16,"ENSG00000226174","protein_coding","TEX22",95,83
"6360","ENSG00000006327",388.744465894543,0.962045705881334,0.117678321899399,8.1752160495947,2.95336182079226e-16,8.4913795998439e-16,"ENSG00000006327","protein_coding","TNFRSF12A",95,83
"6361","ENSG00000182944",6387.0158461315,0.262298383030937,0.0320858032118565,8.17490468600804,2.96099855790036e-16,8.51199805530042e-16,"ENSG00000182944","protein_coding","EWSR1",95,83
"6362","ENSG00000073614",2662.51967953995,-0.31107811949894,0.0380597548779603,-8.17341363591071,2.99783979801003e-16,8.61655117045133e-16,"ENSG00000073614","protein_coding","KDM5A",95,83
"6363","ENSG00000265206",63.9286880483719,1.1315824593799,0.138449350365803,8.17325943668276,3.00167547254293e-16,8.62621997342764e-16,"ENSG00000265206","lncRNA","",74,45
"6364","ENSG00000146223",3078.56186542142,0.268210476530086,0.0328340988983669,8.16865653478999,3.11842582770685e-16,8.96032914604769e-16,"ENSG00000146223","protein_coding","RPL7L1",95,83
"6365","ENSG00000171115",734.347319638088,-0.539791036976686,0.0660837961288911,-8.16828131246981,3.12813811356911e-16,8.98682380906908e-16,"ENSG00000171115","protein_coding","GIMAP8",95,83
"6366","ENSG00000255389",49.7346793963414,-0.618067467906772,0.0756677125761143,-8.16817962198944,3.13077540942523e-16,8.99298761180485e-16,"ENSG00000255389","lncRNA","",36,73
"6367","ENSG00000129317",734.725286781181,0.648083476641968,0.0793456871738454,8.16784755070588,3.13940279782269e-16,9.01635300156834e-16,"ENSG00000129317","protein_coding","PUS7L",95,83
"6368","ENSG00000235859",332.889717349358,-0.350104462147018,0.0428709568304253,-8.16647185020491,3.17539454210199e-16,9.11828903845429e-16,"ENSG00000235859","processed_pseudogene","",95,83
"6369","ENSG00000114779",1447.62013384461,-0.43636140579719,0.0534348482683853,-8.16623271026227,3.18169239739025e-16,9.13493910797268e-16,"ENSG00000114779","protein_coding","ABHD14B",95,83
"6370","ENSG00000215853",701.674977832709,0.879214849781294,0.107669948301263,8.1658333049555,3.1922383743877e-16,9.163778793415e-16,"ENSG00000215853","protein_coding","RPTN",95,83
"6371","ENSG00000105967",78.8845442153127,0.895326197339731,0.109668244842981,8.16395118406084,3.2423998052371e-16,9.30631342623853e-16,"ENSG00000105967","protein_coding","TFEC",85,61
"6372","ENSG00000124615",777.829386633267,-0.448522555846894,0.0549538021212546,-8.16181116744636,3.3003788534317e-16,9.47123787097489e-16,"ENSG00000124615","protein_coding","MOCS1",95,83
"6373","ENSG00000175121",3941.93988590436,0.54621455389335,0.0669485228993085,8.15872449814708,3.3858093580917e-16,9.71487681187271e-16,"ENSG00000175121","protein_coding","WFDC5",95,83
"6374","ENSG00000164850",159.87398695711,-0.672399520041043,0.0824233989248571,-8.15787177927531,3.40979205239896e-16,9.7821552353573e-16,"ENSG00000164850","protein_coding","GPER1",94,83
"6375","ENSG00000166562",948.98374000498,0.40290472558617,0.0493949036632185,8.15680759969149,3.43995704243651e-16,9.86714580046965e-16,"ENSG00000166562","protein_coding","SEC11C",95,83
"6376","ENSG00000151322",42.2770487958103,-0.738281133900438,0.0905114631755971,-8.15676940796033,3.44104449138901e-16,9.86871699647734e-16,"ENSG00000151322","protein_coding","NPAS3",26,70
"6377","ENSG00000115525",459.569180199981,-0.479699600171973,0.0588214408174123,-8.15518276169075,3.48652239549376e-16,9.99757699921577e-16,"ENSG00000115525","protein_coding","ST3GAL5",95,83
"6378","ENSG00000181007",85.1306361831549,-0.621503945227989,0.0762154636126569,-8.15456491069324,3.50439161371441e-16,1.00472413057983e-15,"ENSG00000181007","protein_coding","ZFP82",85,83
"6379","ENSG00000166347",2677.75754056616,-0.550405263453451,0.067496754618079,-8.15454411945942,3.5049944959704e-16,1.00473944745751e-15,"ENSG00000166347","protein_coding","CYB5A",95,83
"6380","ENSG00000204308",839.853977007829,-0.333950934996652,0.0409630496881994,-8.15249200288072,3.56500532175718e-16,1.02178193281586e-15,"ENSG00000204308","protein_coding","RNF5",95,83
"6381","ENSG00000171045",493.405063443555,-0.588466083564123,0.0721874702088333,-8.15191447853391,3.58207591905982e-16,1.02651371659501e-15,"ENSG00000171045","protein_coding","TSNARE1",95,83
"6382","ENSG00000183735",764.361607433578,0.469598123600815,0.0576086630663927,8.1515192091789,3.59380579369513e-16,1.02971376909291e-15,"ENSG00000183735","protein_coding","TBK1",95,83
"6383","ENSG00000101412",306.474267976857,0.569210224343806,0.0698339391534674,8.15091102183004,3.611928124235e-16,1.03474412783583e-15,"ENSG00000101412","protein_coding","E2F1",95,83
"6384","ENSG00000119185",2423.8454859802,-0.270290355420106,0.0331636963825907,-8.15018785306439,3.63359383442081e-16,1.04078785802348e-15,"ENSG00000119185","protein_coding","ITGB1BP1",95,83
"6385","ENSG00000273590",111.266450078985,-0.344869959036573,0.0423226974489532,-8.1485817262128,3.682171629726e-16,1.05453704653359e-15,"ENSG00000273590","protein_coding","SMIM11B",95,83
"6386","ENSG00000198211",1180.79698364628,0.865425100739668,0.106209606421258,8.148275188095,3.69151543946506e-16,1.05704746830658e-15,"ENSG00000198211","protein_coding","",95,83
"6387","ENSG00000186416",409.114900173797,0.374203000173357,0.0459243280021394,8.1482520583845,3.69222142027776e-16,1.0570840909848e-15,"ENSG00000186416","protein_coding","NKRF",95,83
"6388","ENSG00000204619",1583.90949372681,0.264808367811159,0.0324994079810919,8.14809820428805,3.69692084763764e-16,1.05826384815125e-15,"ENSG00000204619","protein_coding","PPP1R11",95,83
"6389","ENSG00000197037",640.596276569219,-0.240324676468386,0.0294969739074802,-8.14743496136873,3.71724697717784e-16,1.06391576498159e-15,"ENSG00000197037","protein_coding","ZSCAN25",95,83
"6390","ENSG00000100417",698.275779912114,-0.483223934946858,0.0593296874937412,-8.14472408940017,3.80147727379742e-16,1.08785310529984e-15,"ENSG00000100417","protein_coding","PMM1",95,83
"6391","ENSG00000183621",292.946557551521,-0.314911337985712,0.0386676466069328,-8.14405234398856,3.82263839916869e-16,1.09373753351899e-15,"ENSG00000183621","protein_coding","ZNF438",95,83
"6392","ENSG00000164615",1031.10508306813,-0.312366117805393,0.0383578828995377,-8.14346606728802,3.84120196169557e-16,1.09887701926729e-15,"ENSG00000164615","protein_coding","CAMLG",95,83
"6393","ENSG00000145911",555.836741488384,-0.569407524318585,0.0699254524600042,-8.14306528290644,3.85394329050284e-16,1.10234955435844e-15,"ENSG00000145911","protein_coding","N4BP3",95,83
"6394","ENSG00000101898",47.8594871332536,0.564718652487296,0.0693514062979579,8.14285798417796,3.86054985500483e-16,1.1040665412671e-15,"ENSG00000101898","protein_coding","MCTS2P",82,43
"6395","ENSG00000237188",67.1726989698707,-0.410912772853905,0.0504706683716575,-8.14161543944719,3.90038408047172e-16,1.11528417975772e-15,"ENSG00000237188","lncRNA","",81,82
"6396","ENSG00000002587",94.3550529709913,0.746324445707346,0.0916858593673846,8.14001691053392,3.95222692202747e-16,1.12993154309247e-15,"ENSG00000002587","protein_coding","HS3ST1",94,79
"6397","ENSG00000130038",258.053620973511,-0.976332428686237,0.119955839982442,-8.13909876192061,3.98231038233462e-16,1.13835434815337e-15,"ENSG00000130038","protein_coding","CRACR2A",92,82
"6398","ENSG00000267022",159.737349556084,-0.52847988388045,0.0649366722118252,-8.13838876985463,4.00572814864818e-16,1.14486941116256e-15,"ENSG00000267022","protein_coding","",94,83
"6399","ENSG00000167447",567.548900862947,0.228682170214438,0.028106577919183,8.13625091151208,4.07706407049368e-16,1.16507569296839e-15,"ENSG00000167447","protein_coding","SMG8",95,83
"6400","ENSG00000113971",459.814129946241,-0.717349562308512,0.0881754932284226,-8.13547547106071,4.10324713341239e-16,1.17237464189967e-15,"ENSG00000113971","protein_coding","NPHP3",94,83
"6401","ENSG00000135502",69.2229594738555,-0.897336370298137,0.110300098180745,-8.13540862699601,4.10551189323833e-16,1.17283847023522e-15,"ENSG00000135502","transcribed_unitary_pseudogene","SLC26A10",58,79
"6402","ENSG00000235501",67.1917441399713,-0.661300971305955,0.0812902296113854,-8.13506093496547,4.11731201478505e-16,1.17602573418243e-15,"ENSG00000235501","lncRNA","CNN3-DT",68,82
"6403","ENSG00000279762",183.198140541924,0.656518312463443,0.080722488157701,8.13302869431944,4.18695470721119e-16,1.19573096636052e-15,"ENSG00000279762","lncRNA","",95,83
"6404","ENSG00000114654",101.523748156692,-0.606761303922192,0.0746480918830307,-8.12828953314644,4.35390271007432e-16,1.2432146307998e-15,"ENSG00000114654","protein_coding","EFCC1",91,83
"6405","ENSG00000184840",4916.84142272103,0.379181873837774,0.0466519480126001,8.12788940207518,4.36829493701686e-16,1.24712944915363e-15,"ENSG00000184840","protein_coding","TMED9",95,83
"6406","ENSG00000232527",39.4260034266068,-0.634295655944018,0.0780515989845989,-8.12661962337475,4.41427850807891e-16,1.26006083045162e-15,"ENSG00000232527","lncRNA","LINC02802",21,65
"6407","ENSG00000078902",4885.32097467559,0.543734510004173,0.0669106600613552,8.1262762840119,4.42679386392167e-16,1.26343612604451e-15,"ENSG00000078902","protein_coding","TOLLIP",95,83
"6408","ENSG00000177374",1181.94646921781,-0.512522885644882,0.0630840139780052,-8.12444949719872,4.49397393942669e-16,1.28240960449995e-15,"ENSG00000177374","protein_coding","HIC1",95,83
"6409","ENSG00000172113",376.400403210416,0.261391019200298,0.032176921229227,8.12355592811875,4.52719987047175e-16,1.29168944970271e-15,"ENSG00000172113","protein_coding","NME6",95,83
"6410","ENSG00000011304",8641.92227220879,0.394669362452732,0.0485999365652449,8.12077937432887,4.63199400919545e-16,1.32138287756861e-15,"ENSG00000011304","protein_coding","PTBP1",95,83
"6411","ENSG00000206384",374.25853024627,1.30661482891523,0.160900911424533,8.12061794645625,4.63815969883528e-16,1.32293539623931e-15,"ENSG00000206384","protein_coding","COL6A6",93,82
"6412","ENSG00000186153",536.681844793801,0.551443871929056,0.0679080473310374,8.12044954320191,4.6446004309061e-16,1.32456586836477e-15,"ENSG00000186153","protein_coding","WWOX",95,83
"6413","ENSG00000100079",195.400747420694,0.756237089706816,0.0931403415902123,8.11932914132973,4.68767615109005e-16,1.33664191640157e-15,"ENSG00000100079","protein_coding","LGALS2",95,83
"6414","ENSG00000165124",3885.10737226506,-0.894528507495017,0.110178850772131,-8.11887672839368,4.70518129043377e-16,1.34142415149473e-15,"ENSG00000165124","protein_coding","SVEP1",95,83
"6415","ENSG00000110172",439.668390722326,0.743014797530693,0.0915316051147724,8.11757639996609,4.75585414242419e-16,1.35565937409772e-15,"ENSG00000110172","protein_coding","CHORDC1",95,83
"6416","ENSG00000168961",929.780230602748,0.60135089077086,0.0741166620536139,8.11357222665883,4.91529569179314e-16,1.40088991614915e-15,"ENSG00000168961","protein_coding","LGALS9",95,83
"6417","ENSG00000265496",135.409141233496,-0.650378508993358,0.0801604207449998,-8.1134617676508,4.91976789127508e-16,1.40194601308799e-15,"ENSG00000265496","lncRNA","",92,83
"6418","ENSG00000106069",174.272451137749,-0.408401997541411,0.0503393261309215,-8.11298102162209,4.93927880339928e-16,1.40728657212464e-15,"ENSG00000106069","protein_coding","CHN2",94,83
"6419","ENSG00000189308",662.796620079204,0.437708007987521,0.0539538825115548,8.1126322631885,4.95348074789312e-16,1.41111308546462e-15,"ENSG00000189308","protein_coding","LIN54",95,83
"6420","ENSG00000078124",1150.68517651204,0.46670666086185,0.0575289214368007,8.11255711398235,4.95654619714506e-16,1.41176641372266e-15,"ENSG00000078124","protein_coding","ACER3",95,83
"6421","ENSG00000196417",310.773980326769,-0.367040177263007,0.0452453858191505,-8.11221234205178,4.97063394280263e-16,1.41555851546627e-15,"ENSG00000196417","protein_coding","ZNF765",95,83
"6422","ENSG00000101557",2121.70247851222,0.38083290981151,0.0469476675343721,8.11186007340381,4.98506876596719e-16,1.41944826307188e-15,"ENSG00000101557","protein_coding","USP14",95,83
"6423","ENSG00000076513",3353.83389161304,0.288985041991051,0.0356284180018421,8.1110826188272,5.01707267359483e-16,1.4283386409677e-15,"ENSG00000076513","protein_coding","ANKRD13A",95,83
"6424","ENSG00000116830",593.975611411918,0.37183948871183,0.045846483443872,8.11053456623469,5.03975483804966e-16,1.43457280461669e-15,"ENSG00000116830","protein_coding","TTF2",95,83
"6425","ENSG00000119912",7009.04986907889,0.564694212916777,0.0696342758838236,8.10942895218587,5.08582070432132e-16,1.44746019298396e-15,"ENSG00000119912","protein_coding","IDE",95,83
"6426","ENSG00000272772",1940.66592081737,0.248776569034066,0.0306794806328474,8.10889115142681,5.10837815501413e-16,1.45365395179876e-15,"ENSG00000272772","protein_coding","",95,83
"6427","ENSG00000100330",2898.75005730105,-0.226164116681247,0.0278935738080202,-8.10810827747784,5.1413912532329e-16,1.46282060769592e-15,"ENSG00000100330","protein_coding","MTMR3",95,83
"6428","ENSG00000280721",57.9330177591961,0.727306427267651,0.0897261058871131,8.10585080091067,5.23776876369536e-16,1.490009950419e-15,"ENSG00000280721","lncRNA","LINC01943",83,47
"6429","ENSG00000137364",847.703555631506,0.357929923528604,0.0441579696338158,8.10566985975062,5.24557022898695e-16,1.49199715674686e-15,"ENSG00000137364","protein_coding","TPMT",95,83
"6430","ENSG00000123143",1708.62271486066,-0.663084366612922,0.0818220330581772,-8.10398302058145,5.31885321412977e-16,1.51260575231068e-15,"ENSG00000123143","protein_coding","PKN1",95,83
"6431","ENSG00000111404",152.40861431759,-0.88373767884837,0.109053518379413,-8.10370625341699,5.33097304109286e-16,1.51581671636486e-15,"ENSG00000111404","protein_coding","RERGL",88,83
"6432","ENSG00000261707",80.5875317030536,-0.537936904689435,0.0664023025328458,-8.10117848584159,5.44293259748665e-16,1.54741084386879e-15,"ENSG00000261707","lncRNA","",83,83
"6433","ENSG00000100029",2583.87723687652,0.438071627662368,0.05409061704102,8.09884692811239,5.54825418847724e-16,1.57710828681012e-15,"ENSG00000100029","protein_coding","PES1",95,83
"6434","ENSG00000100865",929.315128462269,0.235341281681262,0.0290749593181982,8.09429444442801,5.75972149134817e-16,1.63696405332286e-15,"ENSG00000100865","protein_coding","CINP",95,83
"6435","ENSG00000244198",70.9226394406996,-0.61829927135744,0.0763929951254739,-8.09366448248162,5.78960251327194e-16,1.64520080120731e-15,"ENSG00000244198","lncRNA","ARHGEF35-AS1",81,81
"6436","ENSG00000164830",1703.70960648847,-0.438992813442253,0.0542397547837506,-8.09356191215245,5.79448217691655e-16,1.64633158929609e-15,"ENSG00000164830","protein_coding","OXR1",95,83
"6437","ENSG00000162385",870.009487358052,0.318721359719058,0.0393830932722558,8.09284729149468,5.82859207875298e-16,1.65576564784957e-15,"ENSG00000162385","protein_coding","MAGOH",95,83
"6438","ENSG00000180758",2191.91519612239,0.384540018025693,0.047519159223283,8.09231527474669,5.854114432225e-16,1.66275763447758e-15,"ENSG00000180758","protein_coding","GPR157",95,83
"6439","ENSG00000112769",3500.37347149221,-0.551952306223088,0.0682232686615674,-8.0903820214352,5.9477886449142e-16,1.6891017729601e-15,"ENSG00000112769","protein_coding","LAMA4",95,83
"6440","ENSG00000159674",1149.97990420269,-0.776309296015508,0.0959698474889794,-8.08909586007892,6.01092511665748e-16,1.70676671868321e-15,"ENSG00000159674","protein_coding","SPON2",95,83
"6441","ENSG00000157150",125.774307765315,-1.22476977855295,0.151412124448612,-8.08898087265546,6.01660179808713e-16,1.70811334388793e-15,"ENSG00000157150","protein_coding","TIMP4",63,82
"6442","ENSG00000283183",71.7648942878154,-0.873043376879267,0.107978911808592,-8.0853137178013,6.20043827527806e-16,1.7600312682666e-15,"ENSG00000283183","lncRNA","",47,82
"6443","ENSG00000259933",59.2314010493738,-0.652778777134079,0.0807398860429544,-8.08496034768731,6.21844257785301e-16,1.76486793386031e-15,"ENSG00000259933","lncRNA","",61,81
"6444","ENSG00000006638",50.8482470123963,-0.713678933848764,0.0882767112302584,-8.08456640378486,6.23857485532087e-16,1.77030694916818e-15,"ENSG00000006638","protein_coding","TBXA2R",44,77
"6445","ENSG00000114030",2159.98043603401,0.34162474227535,0.0422573961232161,8.08437749640856,6.24825162774522e-16,1.77277780085258e-15,"ENSG00000114030","protein_coding","KPNA1",95,83
"6446","ENSG00000137393",2615.41467327814,0.462401538163314,0.0572086270621979,8.08272391610773,6.33359000581362e-16,1.79671155517077e-15,"ENSG00000137393","protein_coding","RNF144B",95,83
"6447","ENSG00000164463",798.665052638455,-0.585296619968862,0.0724147890937507,-8.08255644038563,6.34229691790945e-16,1.79890245759101e-15,"ENSG00000164463","protein_coding","CREBRF",95,83
"6448","ENSG00000279080",113.581412876118,-0.574818460405761,0.0711233923821828,-8.08198879655464,6.37189603533431e-16,1.80701753880464e-15,"ENSG00000279080","lncRNA","",90,83
"6449","ENSG00000118804",204.991599938468,-0.567572151327935,0.0702282339836311,-8.08182292409953,6.38057092765126e-16,1.80919708455623e-15,"ENSG00000118804","protein_coding","STBD1",94,83
"6450","ENSG00000174721",63.1862648539055,-0.472310665628565,0.0584762921797547,-8.07695987592191,6.6401382792346e-16,1.88250493913308e-15,"ENSG00000174721","protein_coding","FGFBP3",78,83
"6451","ENSG00000210077",432.975938162362,0.756997564308863,0.093731307159821,8.07625101203494,6.67883295376175e-16,1.89318151282727e-15,"ENSG00000210077","Mt_tRNA","MT-TV",95,83
"6452","ENSG00000251333",245.845043918664,-0.380605032354303,0.0471311677256183,-8.0754424454335,6.72324139035928e-16,1.90547414854479e-15,"ENSG00000251333","processed_pseudogene","RTN3P1",95,83
"6453","ENSG00000130347",151.785656057556,0.353284080469671,0.0437552124664748,8.07410273096851,6.79746299432993e-16,1.92621119346532e-15,"ENSG00000130347","protein_coding","RTN4IP1",95,83
"6454","ENSG00000205208",235.039943988153,0.428160021671902,0.053046612074008,8.07139240248848,6.95009547976101e-16,1.96915782372032e-15,"ENSG00000205208","protein_coding","C4orf46",95,83
"6455","ENSG00000107099",978.542243991463,0.38694483995049,0.0479406443293947,8.07133165111082,6.95355511147307e-16,1.96983282367772e-15,"ENSG00000107099","protein_coding","DOCK8",95,83
"6456","ENSG00000179715",116.220567623001,0.506575345272649,0.062772428125107,8.07002947636552,7.02811987325416e-16,1.99064745976341e-15,"ENSG00000179715","protein_coding","PCED1B",95,83
"6457","ENSG00000198042",664.773129696491,0.465728556855469,0.0577235510141612,8.06825894583672,7.13076868779537e-16,2.01940895501047e-15,"ENSG00000198042","protein_coding","MAK16",95,83
"6458","ENSG00000128567",2306.07829763626,-0.460856763532666,0.057120342558405,-8.06817226387332,7.13583194088941e-16,2.02052992987153e-15,"ENSG00000128567","protein_coding","PODXL",95,83
"6459","ENSG00000144655",1116.5148029032,0.625987728545132,0.0775897174114458,8.06792123272753,7.15051512464039e-16,2.02437404504063e-15,"ENSG00000144655","protein_coding","CSRNP1",95,83
"6460","ENSG00000110429",1657.67692148783,-0.322648867687448,0.0400249357845265,-8.06119638578365,7.55513399781969e-16,2.13859412204537e-15,"ENSG00000110429","protein_coding","FBXO3",95,83
"6461","ENSG00000122121",582.712173183025,-0.747317425868134,0.0927092969544964,-8.06086822376544,7.57544579132947e-16,2.14375388272096e-15,"ENSG00000122121","protein_coding","XPNPEP2",95,83
"6462","ENSG00000137210",898.481015329913,-0.284172004869938,0.0352532935020001,-8.06086401129628,7.57570687418946e-16,2.14375388272096e-15,"ENSG00000137210","protein_coding","TMEM14B",95,83
"6463","ENSG00000166275",763.034066075535,-0.378962750919109,0.04701454265636,-8.06054317467329,7.59561794610336e-16,2.14905569801093e-15,"ENSG00000166275","protein_coding","BORCS7",95,83
"6464","ENSG00000237522",69.1659264741645,0.668342224373784,0.0829160591983289,8.06046778917893,7.6003038340776e-16,2.15004882286422e-15,"ENSG00000237522","processed_pseudogene","NONOP2",93,66
"6465","ENSG00000142552",1221.98499143763,-0.816799796538557,0.101344298005648,-8.05965222131229,7.65118117339902e-16,2.16410671209241e-15,"ENSG00000142552","protein_coding","RCN3",95,83
"6466","ENSG00000266472",1663.6018463064,0.318708180638657,0.0395516635047273,8.05802215121911,7.75387703635273e-16,2.19281465336755e-15,"ENSG00000266472","protein_coding","MRPS21",95,83
"6467","ENSG00000157510",590.079370427243,-0.507588695985388,0.062997364206129,-8.05730052966256,7.79977239284702e-16,2.20545288349468e-15,"ENSG00000157510","protein_coding","AFAP1L1",95,83
"6468","ENSG00000196268",176.125540290829,-0.771887504094934,0.0958018393943,-8.05712613635745,7.81090395725377e-16,2.20825896354889e-15,"ENSG00000196268","protein_coding","ZNF493",91,83
"6469","ENSG00000187957",684.235067739332,-1.19496689752772,0.148358224235609,-8.05460501893031,7.97358706454767e-16,2.25390343271477e-15,"ENSG00000187957","protein_coding","DNER",94,83
"6470","ENSG00000015285",306.033943023883,0.616591444817548,0.0765622975119865,8.05346057857021,8.04853301612053e-16,2.2747368583119e-15,"ENSG00000015285","protein_coding","WAS",95,83
"6471","ENSG00000108984",153.950651005703,0.498421650554453,0.0618976991043599,8.05234536608722,8.12223246030476e-16,2.29521160205738e-15,"ENSG00000108984","protein_coding","MAP2K6",95,83
"6472","ENSG00000267618",294.009899099327,0.276580085874314,0.0343553093553704,8.05057765637845,8.24041696126353e-16,2.32824883426553e-15,"ENSG00000267618","protein_coding","",95,83
"6473","ENSG00000239713",213.250173668474,0.515664689897975,0.0640594606861188,8.04978194282106,8.29416775344646e-16,2.34307356001115e-15,"ENSG00000239713","protein_coding","APOBEC3G",95,83
"6474","ENSG00000067221",423.455915289222,0.476366215182205,0.0591777788323859,8.04974814163702,8.29645867021835e-16,2.3433587155331e-15,"ENSG00000067221","protein_coding","STOML1",95,83
"6475","ENSG00000187741",678.352028167454,0.506753139460826,0.0629551858515939,8.04942647068679,8.31829153429189e-16,2.34916260997778e-15,"ENSG00000187741","protein_coding","FANCA",95,83
"6476","ENSG00000214688",87.2819268648397,-0.667590483679541,0.0829550593208331,-8.04761625324863,8.44221668450174e-16,2.38379206752315e-15,"ENSG00000214688","protein_coding","C10orf105",80,83
"6477","ENSG00000133812",1640.04337068987,-0.328267443465361,0.0408002812997831,-8.04571520116225,8.57431844449828e-16,2.42071926935457e-15,"ENSG00000133812","protein_coding","SBF2",95,83
